date,channel,spend,cpm,impressions,clicks,conversions,est_reach,dow,is_weekend,reach_pct,reach_people
2024-04-29,Social,9611.922429589533,6.0,1601987.0715982553,57915.17646650957,20.885414893525454,188852.7644283256,0,0,0.11842041702697648,118420.41702697647
2024-04-30,Social,16836.661884766272,6.0,2806110.314127712,99805.72115057756,23.038845797043265,305381.2459367025,1,0,0.19574234007265653,195742.34007265655
2024-05-01,Social,16232.79713923881,6.0,2705466.189873135,88293.03389221424,24.719671727459584,296376.0617773071,2,0,0.18963013549127208,189630.13549127209
2024-05-02,Social,10353.825276777116,6.0,1725637.5461295194,57405.087590179566,22.39072317660888,201744.021493016,3,0,0.12679629016073807,126796.29016073806
2024-05-03,Social,11249.86045620314,6.0,1874976.7427005237,63583.33793824288,23.53591581607927,217018.8634549429,4,0,0.13677516297560796,136775.16297560796
2024-05-04,Social,11075.897147442776,6.0,1845982.8579071288,69522.56976040201,30.38870415878544,214078.2147852894,5,1,0.1348494261433861,134849.4261433861
2024-05-05,Social,13272.18313339227,6.0,2212030.522232045,73621.06316718426,23.71778419023306,250342.15199349308,6,1,0.15875687483021172,158756.87483021172
2024-05-06,Social,15519.373912759924,6.0,2586562.318793321,88404.40808422472,23.617912467486487,285572.27553131944,0,0,0.1823292825562163,182329.2825562163
2024-05-07,Social,10137.457205246652,6.0,1689576.200874442,54752.06502712189,18.46394131287816,198007.4466937409,1,0,0.12436424451366701,124364.24451366701
2024-05-08,Social,10604.06862965984,6.0,1767344.7716099734,57634.51667021257,37.451828062695306,206042.14607982835,2,0,0.12959818901985037,129598.18901985037
2024-05-09,Social,11912.211558945064,6.0,1985368.5931575107,72806.36817852342,22.050384915082176,228106.53513214996,3,0,0.14405636148695394,144056.36148695395
2024-05-10,Social,13563.367285138014,6.0,2260561.214189669,79315.47620606283,26.59995573211061,255012.0099892539,4,0,0.1618613329199187,161861.3329199187
2024-05-11,Social,14842.579386368574,6.0,2473763.231061429,79747.5733709011,27.086101559993484,275155.6035896587,5,1,0.1753225699643779,175322.5699643779
2024-05-12,Social,15566.740114423928,6.0,2594456.6857373216,97064.4456640933,27.12213729977274,286295.1569526925,6,1,0.1828167020668855,182816.70206688548
2024-05-13,Social,9548.734106795428,6.0,1591455.6844659045,55912.41159833498,26.545412278735952,187744.46046426287,0,0,0.11770224107892756,117702.24107892756
2024-05-14,Social,16081.975787515952,6.0,2680329.297919325,76781.05605520458,6.417338669681762,294107.05285561644,1,0,0.18809392538919828,188093.92538919827
2024-05-15,Social,10473.109122877504,6.0,1745518.1871462506,57385.14460076753,10.89089592440924,203795.94491187925,2,0,0.1281333327857829,128133.3327857829
2024-05-16,Social,10025.65053277423,6.0,1670941.7554623715,53401.4922318324,13.150776750493067,196069.1927506308,3,0,0.12310406097685318,123104.06097685319
2024-05-17,Social,11597.162513441088,6.0,1932860.418906848,72770.99225546187,27.73463906724985,222854.02113708007,4,0,0.1406030628138268,140603.0628138268
2024-05-18,Social,7668.435551599375,6.0,1278072.5919332292,34399.700630073115,16.90024919645331,154005.56488844607,5,1,0.095981616689126,95981.61668912599
2024-05-19,Social,8784.428300879534,6.0,1464071.3834799223,43203.48709370096,25.92960753928178,174208.54434005168,6,1,0.10895524555412726,108955.24555412726
2024-05-20,Social,12122.757526187164,6.0,2020459.5876978603,59920.34599031242,26.923357118915817,231595.30536262228,0,0,0.14635409909802063,146354.09909802064
2024-05-21,Social,15342.965084006615,6.0,2557160.847334436,90313.54294729112,28.484163454722697,282872.96455372643,1,0,0.18051056742432448,180510.5674243245
2024-05-22,Social,12520.024993111225,6.0,2086670.8321852044,70454.49950296448,21.36170933947317,238131.57424604837,2,0,0.15066767383705548,150667.67383705548
2024-05-23,Social,11046.854709731298,6.0,1841142.451621883,68461.58948643132,25.199545256326704,213586.1221771052,3,0,0.13452738830814265,134527.38830814266
2024-05-24,Social,11040.457430235469,6.0,1840076.238372578,61569.30854087422,16.838720334834257,213477.6823897689,4,0,0.1344564309538627,134456.4309538627
2024-05-25,Social,11200.043012296755,6.0,1866673.8353827924,62417.69600003432,26.134167631322025,216177.9764714697,5,1,0.13622426486919714,136224.26486919716
2024-05-26,Social,14159.273826444543,6.0,2359878.971074091,71785.66501799239,18.546655559955752,264470.5057335992,6,1,0.1681678139029492,168167.8139029492
2024-05-27,Social,11801.602156122532,6.0,1966933.692687089,78442.65911369369,20.813230453518656,226266.84621572777,0,0,0.14284602063505167,142846.02063505168
2024-05-28,Social,6089.688546864493,6.0,1014948.0911440824,36438.66720765195,11.093068141298762,124511.6448957467,1,0,0.07721130462253659,77211.30462253658
2024-05-29,Social,8009.05912278303,6.0,1334843.187130505,43164.36921700075,25.394538470065232,160227.79741156675,2,0,0.09996704748637378,99967.04748637378
2024-05-30,Social,15707.34657546646,6.0,2617891.0959110768,77044.02988784695,28.434755628091764,288436.32887446485,3,0,0.1842613413478989,184261.3413478989
2024-05-31,Social,8553.617894524032,6.0,1425602.982420672,50118.73510434842,23.026313515724684,170073.19050568747,4,0,0.10629178721307922,106291.78721307922
2024-06-01,Social,12255.954427695073,6.0,2042659.071282512,66871.10360709776,18.698492939522403,233793.55816237192,5,1,0.14780354979463645,147803.54979463643
2024-06-02,Social,11450.410143838835,6.0,1908401.6906398064,71602.64997645235,28.522385057986853,220394.1449521485,6,1,0.13898828780099343,138988.28780099342
2024-06-03,Social,13373.318598455657,6.0,2228886.433075943,87430.95580039323,23.581513901276907,251967.7067924868,0,0,0.1598368380810098,159836.8380810098
2024-06-04,Social,12149.32106154288,6.0,2024886.84359048,68084.25299049423,18.968260201351814,232034.24975644596,1,0,0.14664342081487663,146643.42081487665
2024-06-05,Social,14050.707969601432,6.0,2341784.661600239,67936.08354317478,31.250138371442453,262757.0828636963,2,0,0.16702352224570716,167023.52224570716
2024-06-06,Social,6877.92612722116,6.0,1146321.0212035268,34215.93764680434,26.79259537763297,139373.19087003238,3,0,0.08664469123899723,86644.69123899723
2024-06-07,Social,13031.363644649657,6.0,2171893.9407749427,72620.59277816823,23.6243499950955,246455.9725867355,4,0,0.15617797218274243,156177.97218274244
2024-06-08,Social,8988.127883755504,6.0,1498021.3139592507,54459.37142594831,21.991894272450285,177839.7073981604,5,1,0.11129735971104547,111297.35971104547
2024-06-09,Social,8632.365581266758,6.0,1438727.596877793,46540.27963324245,27.426606383982303,171486.590539764,6,1,0.10720165528294655,107201.65528294655
2024-06-10,Social,11813.426949002069,6.0,1968904.4915003444,73593.3720321609,20.73076365076341,226463.7464742672,0,0,0.14297551970206798,142975.51970206798
2024-06-11,Social,8123.211914683145,6.0,1353868.6524471906,48627.46661250753,17.316326312549066,162302.00784729002,1,0,0.10129762660653095,101297.62660653095
2024-06-12,Social,12718.213501606131,6.0,2119702.2502676887,74780.8526821819,26.08531894148631,241369.80036857823,2,0,0.15280897213815053,152808.97213815054
2024-06-13,Social,9642.041902095054,6.0,1607006.9836825088,46538.42428966058,23.210866227341054,189380.4760038913,3,0,0.11876247812245665,118762.47812245664
2024-06-14,Social,11863.766346203283,6.0,1977294.3910338809,66605.76482069842,11.24661157225599,227301.36409831187,4,0,0.14352652546367492,143526.52546367492
2024-06-15,Social,11006.074850450032,6.0,1834345.8084083383,61332.19158584656,16.40956610221044,212894.58858837665,5,1,0.13407493657690495,134074.93657690493
2024-06-16,Social,5342.098881757394,6.0,890349.8136262324,30981.98827143445,13.471797983113635,110161.66778353364,6,1,0.06814914272844934,68149.14272844934
2024-06-17,Social,13666.537939026744,6.0,2277756.3231711243,69501.66458310356,21.269471259375656,256659.0088106632,0,0,0.16295767645503104,162957.67645503103
2024-06-18,Social,10305.677987487174,6.0,1717612.997914529,63606.38324284474,34.34789046648424,200914.1715410949,1,0,0.12625585779064616,126255.85779064616
2024-06-19,Social,9223.726121821235,6.0,1537287.6869702062,52971.99658044805,15.736190060102937,182018.02999360985,2,0,0.1139963427561665,113996.3427561665
2024-06-20,Social,14990.576320397424,6.0,2498429.386732904,86303.09220050872,35.01791067949981,277447.52576150594,3,0,0.1768615102704242,176861.51027042422
2024-06-21,Social,11871.529856065275,6.0,1978588.3093442123,66866.30562598628,27.85976705971248,227430.45673954947,4,0,0.1436114622733867,143611.46227338669
2024-06-22,Social,5383.301828702793,6.0,897216.9714504654,34821.87977425347,26.269466175186487,110959.09271054454,5,1,0.06865154373942257,68651.54373942257
2024-06-23,Social,12251.479883788084,6.0,2041913.3139646803,82982.31834098152,26.137096230618432,233719.8221061286,6,1,0.14775490995344268,147754.90995344266
2024-06-24,Social,14823.93174230245,6.0,2470655.2903837413,74442.62199070847,26.76859635716072,274866.25907348114,0,0,0.17512839375200936,175128.39375200938
2024-06-25,Social,13532.376265582783,6.0,2255396.044263798,83591.18147099849,19.75435454139885,254516.49974204,1,0,0.16153163831564213,161531.63831564214
2024-06-26,Social,8302.430055694473,6.0,1383738.3426157455,49061.45000920431,24.21813304866355,165547.36120886164,2,0,0.10338151514324566,103381.51514324566
2024-06-27,Social,11011.656640958729,6.0,1835276.1068264544,66178.37817404051,24.26663607169393,212989.2819236942,3,0,0.13413688459866152,134136.88459866153
2024-06-28,Social,8063.342419705781,6.0,1343890.4032842969,47963.65702123439,28.263905078765465,161214.83965414585,4,0,0.10060009602046405,100600.09602046404
2024-06-29,Social,13499.592371221112,6.0,2249932.061870185,68920.4389411123,26.600033247454803,253991.9333634046,5,1,0.16118268500187352,161182.68500187353
2024-06-30,Social,16024.427746592644,6.0,2670737.9577654405,88058.41860499527,22.82027787878489,293239.17324275256,6,1,0.18750674391096595,187506.74391096595
2024-07-01,Social,12130.544005930398,6.0,2021757.3343217329,72405.61843291548,7.960291775443618,231723.9998434824,0,0,0.14643892027019242,146438.92027019244
2024-07-02,Social,9725.15379333723,6.0,1620858.9655562048,48763.465448106304,25.38314141371916,190834.72497766145,1,0,0.11970547383417136,119705.47383417137
2024-07-03,Social,11469.677510652651,6.0,1911612.918442109,54800.37332765423,19.79997759628276,220717.58680749737,2,0,0.13920051964171637,139200.51964171638
2024-07-04,Social,8111.650007250317,6.0,1351941.667875053,43766.18880669658,21.60785605468911,162092.1738597102,3,0,0.1011629747639419,101162.9747639419
2024-07-05,Social,13049.400073703722,6.0,2174900.012283954,66365.43575649324,23.08795920758716,246747.78918866548,4,0,0.15637148060174744,156371.48060174743
2024-07-06,Social,13106.19944195256,6.0,2184366.57365876,81632.19490179555,12.837098070774084,247665.96066366835,5,1,0.15698048718450322,156980.48718450323
2024-07-07,Social,16688.666305524595,6.0,2781444.384254099,97267.25584953418,24.851408899883378,303185.97309120465,6,1,0.1942500426775803,194250.04267758032
2024-07-08,Social,9488.2127068509,6.0,1581368.78447515,50379.38449799652,18.25394765922449,186681.40033697337,0,0,0.11701366693256753,117013.66693256753
2024-07-09,Social,8693.12355049073,6.0,1448853.9250817886,52493.67497929553,23.39157833317708,172575.3292744837,1,0,0.10790285053814248,107902.85053814248
2024-07-10,Social,9996.66133059334,6.0,1666110.2217655568,58165.77011068304,20.70137604335487,195565.8167774998,2,0,0.12277693740392577,122776.93740392577
2024-07-11,Social,14304.621649895213,6.0,2384103.608315869,82610.67996536894,27.39130559669672,266757.6491482801,3,0,0.1696965520495903,169696.5520495903
2024-07-12,Social,8609.791982878927,6.0,1434965.3304798212,46483.63034439144,28.423606119362745,171081.69461152822,4,0,0.10694095705192197,106940.95705192197
2024-07-13,Social,11415.908111649956,6.0,1902651.351941659,67971.09722249216,23.946482698487262,219814.59486540136,5,1,0.13860807437081163,138608.07437081164
2024-07-14,Social,11311.35403391896,6.0,1885225.6723198264,56670.64138959069,20.976047633581334,218055.4891656512,6,1,0.13745454923468464,137454.54923468464
2024-07-15,Social,13400.012945898245,6.0,2233335.4909830405,87277.08295964403,18.161155236506637,252396.1267261,0,0,0.16012158703082138,160121.5870308214
2024-07-16,Social,10288.945900758958,6.0,1714824.3167931596,47576.96658666286,23.63464155251565,200625.5647489336,1,0,0.1260679458335363,126067.94583353632
2024-07-17,Social,14197.476308339406,6.0,2366246.051389901,82580.45070547725,14.355635516787324,265072.3985091668,2,0,0.16856997848615213,168569.97848615213
2024-07-18,Social,8274.718273555127,6.0,1379119.7122591878,48343.0092524981,19.707484160264904,165046.43180836036,3,0,0.10305969850325143,103059.69850325143
2024-07-19,Social,8138.50929424725,6.0,1356418.215707875,39581.60619959184,17.037522274546085,162579.5489437606,4,0,0.10147574248981615,101475.74248981616
2024-07-20,Social,13347.656163855105,6.0,2224609.360642517,75908.52067425073,24.747310167493858,251555.59646735864,5,1,0.15956297709774772,159562.97709774773
2024-07-21,Social,10240.406191308191,6.0,1706734.3652180324,62741.90128436861,26.93029429298444,199787.67987434744,6,1,0.1255225174705182,125522.51747051821
2024-07-22,Social,12613.16709480893,6.0,2102194.5158014884,62734.33791408587,21.04110153318226,239655.29955166084,0,0,0.15167489480512064,151674.89480512065
2024-07-23,Social,12606.986389268406,6.0,2101164.398211401,82901.98469613775,19.013473271886813,239554.2910329824,1,0,0.15160810625568102,151608.10625568102
2024-07-24,Social,15656.912369380989,6.0,2609485.394896832,71243.81138768562,25.89904544433609,287669.1186196317,2,0,0.18374355225261585,183743.55225261586
2024-07-25,Social,16948.442682971763,6.0,2824740.447161961,106073.2720286868,21.292730850881224,307034.3136725415,3,0,0.19686703214834778,196867.0321483478
2024-07-26,Social,9732.625499524913,6.0,1622104.2499208185,60791.9490337414,31.58426763552854,190965.32292560948,4,0,0.11979018457329059,119790.1845732906
2024-07-27,Social,6806.396089665223,6.0,1134399.3482775372,46885.04303142557,20.33676617144189,138035.8015726573,5,1,0.08579374523768007,85793.74523768008
2024-07-28,Social,9863.47840747187,6.0,1643913.0679119783,58453.11087607669,17.01045840759813,193248.81366708805,6,1,0.12127202533223135,121272.02533223135
2024-07-29,Social,10622.729069343024,6.0,1770454.844890504,55882.48720531477,15.300046684712044,206361.6492967633,0,0,0.12980665647667156,129806.65647667156
2024-07-30,Social,10495.79355934309,6.0,1749298.9265571816,65123.355009215695,25.23986825401092,204185.5171977715,1,0,0.12838730005231777,128387.30005231778
2024-07-31,Social,18844.955509616528,6.0,3140825.918269421,99956.6574313988,17.34101444276004,334433.58286929515,2,0,0.21563304340016842,215633.04340016842
2024-08-01,Social,14490.57543558783,6.0,2415095.905931305,87611.29063682044,26.68580176057275,269672.4668152835,3,0,0.17164698327583566,171646.98327583566
2024-08-02,Social,16111.60843199014,6.0,2685268.071998357,95578.45230715325,26.48946268713741,294553.4872074684,4,0,0.18839605736098852,188396.05736098852
2024-08-03,Social,8235.231995993123,6.0,1372538.6659988535,49313.11744938681,26.455435633316057,164332.10204682438,5,1,0.10260088791063984,102600.88791063984
2024-08-04,Social,13915.980505929308,6.0,2319330.084321551,90475.91354149104,26.595439249407374,260624.7244566141,6,1,0.16560060336795213,165600.60336795214
2024-08-05,Social,10865.976302945348,6.0,1810996.0504908916,61664.87194484847,25.834903171130943,210513.8164295622,0,0,0.13251820091194136,132518.20091194136
2024-08-06,Social,5542.849366172459,6.0,923808.2276954098,33438.94266246078,8.6839248656046,114039.68845739464,1,0,0.07059370778639566,70593.70778639567
2024-08-07,Social,9163.479360171808,6.0,1527246.5600286345,44964.6579215688,27.690613987264577,180951.7416524085,2,0,0.11330717183095676,113307.17183095677
2024-08-08,Social,18258.141148611343,6.0,3043023.5247685574,90995.16853586036,23.619638738927428,326084.9387837034,3,0,0.20988975510946642,209889.7551094664
2024-08-09,Social,10232.185044632082,6.0,1705364.1741053471,50555.99747180001,26.571687192681985,199645.6737265385,4,0,0.1254300948336022,125430.09483360221
2024-08-10,Social,8920.892377002323,6.0,1486815.3961670538,58901.45336362622,15.53480731139234,176643.07020265795,5,1,0.11052517262156308,110525.17262156308
2024-08-11,Social,5613.797716755564,6.0,935632.952792594,34518.37248498853,12.782686917684254,115405.9027952762,6,1,0.07145570093331442,71455.70093331442
2024-08-12,Social,16352.782644837636,6.0,2725463.774139606,107095.32862538531,14.807208284785208,298175.4710849027,0,0,0.19084950813947135,190849.50813947135
2024-08-13,Social,12234.429188908942,6.0,2039071.531484824,73707.3892066667,23.594596106964705,233438.77295323936,1,0,0.1475695297472325,147569.5297472325
2024-08-14,Social,12586.445194659873,6.0,2097740.865776645,69122.74982825754,25.57432679120197,239218.49076131152,2,0,0.15138608918585092,151386.08918585093
2024-08-15,Social,12623.40752205994,6.0,2103901.2536766566,60967.15106013775,19.786089476703832,239822.6222361773,3,0,0.1517855374641971,151785.53746419708
2024-08-16,Social,13566.751908053337,6.0,2261125.318008889,74513.43590026008,37.12863347318768,255066.1044609628,4,0,0.1618973295505465,161897.3295505465
2024-08-17,Social,9585.100557442318,6.0,1597516.7595737197,54170.38551969256,19.29969321403471,188382.5165401271,5,1,0.11811566157390906,118115.66157390906
2024-08-18,Social,12470.081184739574,6.0,2078346.8641232625,80821.68994985732,24.6318263231122,237313.17122307164,6,1,0.15012694666403467,150126.94666403468
2024-08-19,Social,5683.059174479026,6.0,947176.5290798376,35158.386392600885,26.498170800766832,116737.45362675712,0,0,0.07229621638176056,72296.21638176056
2024-08-20,Social,13488.597562089948,6.0,2248099.593681658,70811.68857252582,26.52117155646215,253815.91847216597,1,0,0.16106561303486694,161065.61303486692
2024-08-21,Social,11816.98808443385,6.0,1969498.0140723083,68823.71475811355,19.31916328718925,226523.03399317287,2,0,0.14301451443078292,143014.51443078293
2024-08-22,Social,9103.005589430377,6.0,1517167.598238396,58717.216574353806,17.335211575614945,179879.92706076847,3,0,0.11261470784599999,112614.70784599999
2024-08-23,Social,9562.79295318774,6.0,1593798.82553129,52781.565323031726,20.17017570316546,187991.18971203905,4,0,0.11786209434003397,117862.09434003397
2024-08-24,Social,13040.12993281476,6.0,2173354.98880246,95924.86452228764,12.865055995766715,246597.82023765956,5,1,0.1562720308017485,156272.0308017485
2024-08-25,Social,15222.954038146683,6.0,2537159.0063577807,91510.75471919136,30.50448883104479,281030.2606699202,6,1,0.1792702344790186,179270.2344790186
2024-08-26,Social,17761.102506432784,6.0,2960183.7510721306,86467.57531631528,25.990331867697844,318923.5699569698,0,0,0.20498099122238955,204980.99122238957
2024-08-27,Social,15021.400009419478,6.0,2503566.66823658,86119.41480893963,22.883859891703715,277923.87504110497,1,0,0.17718155183995546,177181.55183995547
2024-08-28,Social,11462.72014495153,6.0,1910453.3574919216,66096.50546196054,26.470743571346937,220600.8100772831,2,0,0.1391238914717178,139123.8914717178
2024-08-29,Social,14292.08934471858,6.0,2382014.89078643,67043.13482915628,20.079388200518544,266560.7505271212,3,0,0.16956488571331976,169564.88571331976
2024-08-30,Social,9030.126622343958,6.0,1505021.103723993,49911.759357456605,15.910485725008826,178586.2362044226,4,0,0.11177926839763863,111779.26839763863
2024-08-31,Social,5740.567024886746,6.0,956761.1708144576,34293.14858312305,32.05381878282312,117841.407509413,5,1,0.07299336024017587,72993.36024017587
2024-09-01,Social,8570.942063778813,6.0,1428490.3439631355,53476.98751653284,20.279928496643688,170384.3555986561,6,1,0.1064920569406616,106492.05694066161
2024-09-02,Social,12794.325932933938,6.0,2132387.65548899,78477.9971229903,21.72000573986975,242609.43627839224,0,0,0.15362943967436965,153629.43967436964
2024-09-03,Social,9251.03724277974,6.0,1541839.5404632902,46113.78537828218,19.68088420833097,182500.9073210906,1,0,0.11430853051347888,114308.53051347888
2024-09-04,Social,18923.74875184833,6.0,3153958.1253080554,101077.2622609079,24.945435795842872,335545.8993532134,2,0,0.2163999425221137,216399.9425221137
2024-09-05,Social,5944.536406834086,6.0,990756.067805681,32807.38922840443,22.817172291327218,121744.99852162616,3,0,0.07546061574232504,75460.61574232504
2024-09-06,Social,12535.429991656169,6.0,2089238.331942695,77936.51125040797,13.644194387003136,238383.8154910869,4,0,0.15083436849571036,150834.36849571037
2024-09-07,Social,9560.956883219613,6.0,1593492.8138699352,59671.23344674497,22.70107429209149,187958.9717367541,5,1,0.11784121980526462,117841.21980526461
2024-09-08,Social,8314.668506202712,6.0,1385778.0843671188,37994.15154482686,19.96845560418566,165768.48530828743,6,1,0.10352359283349727,103523.59283349727
2024-09-09,Social,12771.596911067782,6.0,2128599.485177964,67805.40603800913,22.665235305381668,242239.4813934005,0,0,0.15338453711401315,153384.53711401316
2024-09-10,Social,6094.487359685839,6.0,1015747.8932809732,35325.51802459538,23.05069763204857,124602.95188978738,1,0,0.07726911110512669,77269.11110512669
2024-09-11,Social,11865.32090963239,6.0,1977553.484938732,65725.34146055288,18.09442227005243,227327.2154516121,2,0,0.1435435340709276,143543.5340709276
2024-09-12,Social,13139.302908122689,6.0,2189883.818020448,64558.428951393136,20.95416155369511,248200.522835872,3,0,0.15733515891313027,157335.15891313026
2024-09-13,Social,15888.189185344188,6.0,2648031.530890698,76862.39914029115,22.01078858288804,291179.9140490589,4,0,0.18611441043019994,186114.41043019993
2024-09-14,Social,16960.851805476854,6.0,2826808.6342461426,99171.19573572389,31.425302647276325,307217.55994613795,5,1,0.19699175843145433,196991.75843145433
2024-09-15,Social,6468.6192495577625,6.0,1078103.208259627,33979.702949383645,18.666983650799025,131690.17960626818,6,1,0.08176170092796192,81761.70092796192
2024-09-16,Social,14131.647306893356,6.0,2355274.5511488924,80176.76878626317,25.61272445737364,264034.90634602366,0,0,0.16787682484559482,167876.82484559482
2024-09-17,Social,15028.415365787909,6.0,2504735.8942979844,74846.79638085772,14.791766719211456,278032.24250382977,1,0,0.17725436913898945,177254.36913898945
2024-09-18,Social,13387.450872200565,6.0,2231241.8120334274,64238.654825001504,23.981369156648068,252194.5501392568,2,0,0.15998760300897993,159987.60300897993
2024-09-19,Social,10209.077139836778,6.0,1701512.856639463,42262.25552941184,18.6608693157312,199246.3785526578,3,0,0.12517024651312258,125170.24651312259
2024-09-20,Social,11281.49423393475,6.0,1880249.0389891253,68225.48589920923,22.897635580699312,217552.3144617108,4,0,0.1371247425978182,137124.7425978182
2024-09-21,Social,13042.684841410655,6.0,2173780.806901776,75861.38552628708,25.581226467299167,246639.15585330036,5,1,0.15629944132018175,156299.44132018177
2024-09-22,Social,10355.399105499682,6.0,1725899.8509166138,71198.91709843333,17.213522772156505,201771.13172604985,6,1,0.12681394838472324,126813.94838472323
2024-09-23,Social,12054.05061613334,6.0,2009008.4360222237,68673.26325243062,14.020487085970045,230458.7075864649,0,0,0.1456051705397947,145605.1705397947
2024-09-24,Social,14088.503991477868,6.0,2348083.9985796446,72673.79016334045,22.784229426933543,263354.0849640581,1,0,0.16742212989767102,167422.12989767102
2024-09-25,Social,8546.538790341392,6.0,1424423.1317235653,33293.39405414246,15.19299589265612,169946.0041861095,2,0,0.10620993517267029,106209.93517267029
2024-09-26,Social,20443.96333341766,6.0,3407327.222236277,110054.71048653396,28.58664782331665,356611.0805758696,3,0,0.23100081291949515,231000.81291949513
2024-09-27,Social,9147.267810938303,6.0,1524544.6351563842,51346.133623766014,14.504545869958225,180664.56254870188,4,0,0.11312160751984167,113121.60751984167
2024-09-28,Social,5977.629417764971,6.0,996271.569627495,33130.79359075874,16.795368707570688,122376.58681658767,5,1,0.07586012538677354,75860.12538677355
2024-09-29,Social,11659.558062353575,6.0,1943259.6770589296,68723.29466520212,30.06628244579989,223897.3515258158,6,1,0.1412884302838478,141288.4302838478
2024-09-30,Social,16069.750157483946,6.0,2678291.692913991,85667.96982421598,25.68145636780633,293922.7761147598,0,0,0.18796923039763058,187969.23039763057
2024-10-01,Social,14873.374843418716,6.0,2478895.8072364526,81781.18720389431,25.322650544470783,275633.16302267474,1,0,0.17564310814745668,175643.1081474567
2024-10-02,Social,13013.872584696355,6.0,2168978.764116059,76349.5567182817,22.551168159220563,246172.86234803268,2,0,0.15599025932846838,155990.25932846838
2024-10-03,Social,12258.332604776931,6.0,2043055.434129489,61099.501284809536,28.05786092489917,233832.7450345241,3,0,0.1478293999265107,147829.3999265107
2024-10-04,Social,11260.849792456356,6.0,1876808.298742726,66641.6506412491,17.281831033473885,217204.22495459436,4,0,0.1368966251977841,136896.6251977841
2024-10-05,Social,9460.92084033908,6.0,1576820.1400565132,50860.89050625006,18.19873733963378,186201.52657679943,5,1,0.11670293006915894,116702.93006915895
2024-10-06,Social,7303.0559051832115,6.0,1217175.984197202,29157.80637827633,22.960170277083225,147275.90342982096,6,1,0.09168130312033834,91681.30312033834
2024-10-07,Social,14393.5313396873,6.0,2398921.889947884,63117.13078185625,23.511128458401288,268152.8826670672,0,0,0.1706298617770254,170629.86177702542
2024-10-08,Social,13259.116825071798,6.0,2209852.8041786333,73397.85530264214,22.706865991432466,250131.85668917117,1,0,0.15861721495074077,158617.21495074077
2024-10-09,Social,10230.323046733176,6.0,1705053.841122196,58957.62835527324,21.09128867083028,199613.50713644625,2,0,0.12540916037966987,125409.16037966988
2024-10-10,Social,16273.487463740845,6.0,2712247.9106234736,86855.95881662107,18.82118515064937,296986.8546699624,3,0,0.19004393096069877,190043.93096069878
2024-10-11,Social,7924.277954227577,6.0,1320712.9923712627,38076.54149512688,7.287797348253644,158683.70399861503,4,0,0.09897718811009276,98977.18811009276
2024-10-12,Social,12557.065741256218,6.0,2092844.2902093695,82519.51538245942,26.58230959256012,238737.92591532617,5,1,0.15106841271302668,151068.4127130267
2024-10-13,Social,9077.634461350895,6.0,1512939.0768918158,55478.09579921167,12.970512550810843,179429.80808666142,6,1,0.11232398404562227,112323.98404562227
2024-10-14,Social,15383.726979760708,6.0,2563954.496626785,84147.25213382355,21.70600406451405,283497.6681121594,0,0,0.18093128389265978,180931.2838926598
2024-10-15,Social,14264.199894203428,6.0,2377366.6490339045,78368.79400920897,26.01136427348133,266122.3647207607,1,0,0.16927177611433486,169271.77611433485
2024-10-16,Social,7253.469709961619,6.0,1208911.6183269364,35397.6946474946,15.562339105786542,146358.18194962046,2,0,0.09109568067738705,91095.68067738705
2024-10-17,Social,12829.802296533542,6.0,2138300.38275559,77371.81941248274,18.847696118362176,243186.48463859368,3,0,0.15401150799358662,154011.50799358662
2024-10-18,Social,18126.20895878364,6.0,3021034.82646394,100522.95437215795,20.327703968720776,324192.13983633206,4,0,0.20859075184918405,208590.75184918405
2024-10-19,Social,12973.020630044604,6.0,2162170.105007434,70128.09558928822,28.21714335093272,245511.1824929716,5,1,0.15555162574139844,155551.62574139843
2024-10-20,Social,10845.171334769757,6.0,1807528.5557949597,65274.03029697477,27.20663528401219,210159.6019338164,6,1,0.13228671182010407,132286.71182010407
2024-10-21,Social,15766.21082837969,6.0,2627701.8047299483,92960.3399398978,18.5050751213712,289330.6367718773,0,0,0.18486512838938332,184865.12838938332
2024-10-22,Social,11182.365835914572,6.0,1863727.6393190955,58184.05792287606,24.50899078339893,215879.36186778615,1,0,0.13602867471246247,136028.67471246247
2024-10-23,Social,15449.01605663624,6.0,2574836.0094393734,85686.77454734004,31.36270204732444,284497.030094,2,0,0.18160455793084182,181604.5579308418
2024-10-24,Social,13253.0422567182,6.0,2208840.3761197003,72156.76334643956,24.976561776737217,250034.06789791145,3,0,0.15855227627069912,158552.27627069913
2024-10-25,Social,9464.538124721525,6.0,1577423.0207869206,53803.617012841205,20.256332382755527,186265.14697226908,4,0,0.11674412349107098,116744.12349107098
2024-10-26,Social,15230.544433973042,6.0,2538424.0723288404,68095.91327402732,17.19557037674088,281146.9599623997,5,1,0.17934875592253202,179348.75592253203
2024-10-27,Social,10232.66360165662,6.0,1705443.9336094365,52960.72276713394,20.50219415191232,199653.9407215303,6,1,0.12543547514825654,125435.47514825653
2024-10-28,Social,14291.581054900267,6.0,2381930.175816711,76575.14596899446,19.881043124660565,266552.7634257697,0,0,0.16955954496153602,169559.544961536
2024-10-29,Social,6536.741792116511,6.0,1089456.9653527518,33106.786551582925,20.591314038392134,132973.98848211727,1,0,0.08257670848878185,82576.70848878185
